Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates16Prime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates16,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates17,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates18,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates19,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates20,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates21,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MajorityElementTest,testMajorityElement2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MajorityElementTest,testMajorityElement1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumGapTest,testMaximumGap3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumGapTest,testMaximumGap2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumGapTest,testMaximumGap1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumProductSubarrayTest,testMaximumProductSubarray5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumProductSubarrayTest,testMaximumProductSubarray4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumProductSubarrayTest,testMaximumProductSubarray3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumProductSubarrayTest,testMaximumProductSubarray2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumProductSubarrayTest,testMaximumProductSubarray1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumSubarrayTest,testMaximumSubarray3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumSubarrayTest,testMaximumSubarray2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MaximumSubarrayTest,testMaximumSubarray1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MinimumPathSumTest,testMinimumPathSum2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MinimumPathSumTest,testMinimumPathSum1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,MissingRangesTest,testMissingRanges1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,OneEditDistanceTest,testOneEditDistance1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt0,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SqrtTest,testSqrt5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger9,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,StringToIntegerTest,testStringToInteger10,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,test4Sum3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,test4Sum2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,test4Sum1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,test3Sum1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,testRemoveTriplicate2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,testRemoveTriplicate1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,testSum2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,SumTest,testSum1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,WordSearchTest,testWordSearch3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,WordSearchTest,testWordSearch2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,WordSearchTest,testWordSearch1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ZigZagConversionTest,testZigZagConversion3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ZigZagConversionTest,testZigZagConversion2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ZigZagConversionTest,testZigZagConversion1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,LetterCombinationsOfAPhoneNumberTest,testLetterCombinationsOfAPhoneNumber8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching12,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching11,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching10,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching9,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testRegularMatching1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,MatchingTest,testWildcardMatching1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,SudokuTest,testSudoku1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.recursion,UniquePathsTest,testUniquePaths1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.set,SubsetsTest,testSubsetsWithDup1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.stack,TrappingRainWaterTest,testTrappingRainWater4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.stack,TrappingRainWaterTest,testTrappingRainWater3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.stack,TrappingRainWaterTest,testTrappingRainWater2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.stack,TrappingRainWaterTest,testTrappingRainWater1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
